# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2
# Site latitude (positive means North);41.965
# Site longitude (positive means East);12.795
# Site altitude (m);198
# Date beginning;2020-01-01
# Date end;2021-01-01
# Time reference (hour);UT
# Summarization (period of integration);Hour (h)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization

# Columns:
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband)

# MERRA-2 meteorological data
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2020-01-01;01:00;275.88;58.52;977.75;1.65;41.91;0.000000;0.000000;0.000000;0.0000
2020-01-01;02:00;275.99;56.13;977.65;1.67;48.32;0.000000;0.000000;0.000000;0.0000
2020-01-01;03:00;276.05;54.50;977.36;1.82;53.98;0.000000;0.000000;0.000000;0.0000
2020-01-01;04:00;275.90;54.85;977.10;2.16;61.28;0.000000;0.000000;0.000000;0.0000
2020-01-01;05:00;275.89;55.22;977.13;2.41;68.53;0.000000;0.000000;0.000000;0.0000
2020-01-01;06:00;276.11;55.29;977.29;2.45;75.65;0.000000;0.000000;0.000000;0.0000
2020-01-01;07:00;276.53;54.79;977.47;2.24;80.87;0.000000;0.000000;0.000000;4.8824
2020-01-01;08:00;278.03;58.38;977.79;1.87;85.79;0.000000;0.000000;0.000000;107.0010
2020-01-01;09:00;280.82;62.96;978.30;1.32;91.62;0.000000;0.000000;0.000000;250.7595
2020-01-01;10:00;282.92;48.24;978.59;0.79;113.56;0.000000;0.000000;0.000000;362.7657
2020-01-01;11:00;284.10;44.45;978.41;0.56;210.83;0.000000;0.000000;0.000000;426.6168
2020-01-01;12:00;284.77;43.69;977.93;0.87;256.10;0.000000;0.000000;0.000000;434.2133
2020-01-01;13:00;285.02;44.39;977.55;0.94;274.99;0.000000;0.000000;0.000000;385.2135
2020-01-01;14:00;284.67;49.89;977.38;0.98;281.32;0.000000;0.000000;0.000000;285.6343
2020-01-01;15:00;283.08;62.22;977.32;0.89;298.00;0.000000;0.000000;0.000000;148.5268
2020-01-01;16:00;281.35;57.36;977.30;1.00;324.91;0.000000;0.000000;0.000000;20.8466
2020-01-01;17:00;280.51;59.77;977.54;1.22;7.60;0.000000;0.000000;0.000000;0.0000
2020-01-01;18:00;279.51;66.58;977.84;1.71;37.50;0.000000;0.000000;0.000000;0.0000
2020-01-01;19:00;278.48;73.72;978.11;2.25;53.39;0.000000;0.000000;0.000000;0.0000
2020-01-01;20:00;277.30;80.71;978.15;2.68;61.79;0.000000;0.000000;0.000000;0.0000
2020-01-01;21:00;276.57;84.10;978.33;2.88;66.55;0.000000;0.000000;0.000000;0.0000
2020-01-01;22:00;276.02;84.72;978.46;3.03;66.88;0.000000;0.000000;0.000000;0.0000
2020-01-01;23:00;275.68;83.06;978.46;3.14;64.92;0.000000;0.000000;0.000000;0.0000
2020-01-01;24:00;275.43;80.47;978.28;3.19;63.13;0.000000;0.000000;0.000000;0.0000
2020-01-02;01:00;275.16;78.92;978.19;3.25;61.89;0.000000;0.000000;0.000000;0.0000
2020-01-02;02:00;274.84;78.25;978.30;3.30;61.92;0.000000;0.000000;0.000000;0.0000
2020-01-02;03:00;274.57;77.40;978.17;3.30;62.72;0.000000;0.000000;0.000000;0.0000
2020-01-02;04:00;274.32;76.55;978.14;3.27;65.57;0.000000;0.000000;0.000000;0.0000
2020-01-02;05:00;274.14;75.17;978.27;3.18;69.20;0.000000;0.000000;0.000000;0.0000
2020-01-02;06:00;274.15;72.46;978.62;3.01;72.84;0.000000;0.000000;0.000000;0.0000
2020-01-02;07:00;274.52;67.91;978.94;2.80;76.47;0.000000;0.000000;0.000000;5.8057
2020-01-02;08:00;276.41;67.65;979.41;2.43;80.06;0.000000;0.000000;0.000000;112.5023
2020-01-02;09:00;279.74;65.96;979.94;1.96;81.20;0.000000;0.000000;0.000000;257.5484
2020-01-02;10:00;282.00;46.60;980.35;1.52;89.01;0.000000;0.000000;0.000000;369.1397
2020-01-02;11:00;283.84;41.24;980.26;0.66;185.10;0.000000;0.000000;0.000000;432.1246
2020-01-02;12:00;284.62;42.69;979.70;1.37;237.30;0.000000;0.000000;0.000000;439.2789
2020-01-02;13:00;284.76;45.38;979.16;1.50;248.15;0.000000;0.000000;0.000000;389.3040
2020-01-02;14:00;284.38;51.31;978.86;1.40;249.64;0.000000;0.000000;0.000000;289.3224
2020-01-02;15:00;282.79;68.46;978.79;1.01;251.46;0.000000;0.000000;0.000000;151.7829
2020-01-02;16:00;280.49;66.75;978.83;1.14;257.41;0.000000;0.000000;0.000000;21.9868
2020-01-02;17:00;279.79;67.12;979.03;0.88;277.03;0.000000;0.000000;0.000000;0.0000
2020-01-02;18:00;279.48;69.20;979.29;0.63;313.75;0.000000;0.000000;0.000000;0.0000
2020-01-02;19:00;279.22;70.20;979.33;0.66;1.01;0.000000;0.000000;0.000000;0.0000
2020-01-02;20:00;278.91;70.40;979.26;0.92;31.48;0.000000;0.000000;0.000000;0.0000
2020-01-02;21:00;278.56;69.89;979.25;1.28;49.48;0.000000;0.000000;0.000000;0.0000
2020-01-02;22:00;278.21;68.86;979.22;1.52;58.20;0.000000;0.000000;0.000000;0.0000
2020-01-02;23:00;278.02;67.06;979.06;1.64;63.19;0.000000;0.000000;0.000000;0.0000
2020-01-02;24:00;277.84;65.69;978.71;1.71;66.85;0.000000;0.000000;0.000000;0.0000
2020-01-03;01:00;277.71;64.42;978.42;1.76;70.04;0.000000;0.000000;0.000000;0.0000
2020-01-03;02:00;277.87;62.08;978.06;1.73;72.42;0.000000;0.000000;0.000000;0.0000
2020-01-03;03:00;278.23;60.03;977.55;1.61;71.66;0.000000;0.000000;0.000000;0.0000
2020-01-03;04:00;278.26;59.50;977.15;1.48;64.35;0.000000;0.000000;0.000000;0.0000
2020-01-03;05:00;278.34;58.08;977.05;1.40;56.40;0.000000;0.000000;0.000000;0.0000
2020-01-03;06:00;278.38;56.12;977.13;1.31;53.13;0.000000;0.000000;0.000000;0.0000
2020-01-03;07:00;278.40;54.46;977.24;1.17;54.18;0.000000;0.000000;0.000000;5.2963
2020-01-03;08:00;279.13;55.49;977.49;0.96;55.35;0.000000;0.000000;0.000000;97.3224
2020-01-03;09:00;280.87;60.91;977.81;0.58;50.35;0.000000;0.000000;0.000000;228.1938
2020-01-03;10:00;282.56;50.12;978.00;0.79;326.76;0.000000;0.000000;0.000000;341.9637
2020-01-03;11:00;283.67;48.65;977.53;1.60;309.31;0.000000;0.000000;0.000000;413.2480
2020-01-03;12:00;284.29;48.29;976.69;2.00;311.78;0.000001;0.000000;0.000000;427.7847
2020-01-03;13:00;284.61;48.56;975.96;2.29;316.15;0.000002;0.000000;0.000000;381.5282
2020-01-03;14:00;284.29;53.28;975.57;2.38;319.85;0.000004;0.000000;0.000000;286.8752
2020-01-03;15:00;282.74;69.02;975.31;1.90;323.28;0.000006;0.000000;0.000000;152.1137
2020-01-03;16:00;280.25;70.14;975.26;2.21;330.63;0.000010;0.000000;0.000000;22.2633
2020-01-03;17:00;279.18;72.65;975.29;2.23;341.44;0.000018;0.000000;0.000000;0.0000
2020-01-03;18:00;278.81;75.38;975.34;2.07;351.24;0.000031;0.000000;0.000000;0.0000
2020-01-03;19:00;278.67;76.19;975.35;1.90;356.01;0.000050;0.000000;0.000000;0.0000
2020-01-03;20:00;278.65;75.97;975.29;1.82;355.90;0.000053;0.000000;0.000000;0.0000
2020-01-03;21:00;278.21;78.52;975.26;1.85;355.44;0.000045;0.000000;0.000000;0.0000
2020-01-03;22:00;277.77;81.69;975.20;1.97;358.95;0.000050;0.000000;0.000000;0.0000
2020-01-03;23:00;277.09;86.48;975.07;2.13;4.02;0.000062;0.000000;0.000000;0.0000
2020-01-03;24:00;276.51;91.01;974.81;2.27;9.05;0.000078;0.000000;0.000000;0.0000
2020-01-04;01:00;276.31;93.97;974.54;2.30;17.23;0.000116;0.000000;0.000000;0.0000
2020-01-04;02:00;276.54;94.12;974.16;2.24;27.75;0.000147;0.000000;0.000000;0.0000
2020-01-04;03:00;276.75;93.41;973.59;2.17;35.99;0.000149;0.000000;0.000000;0.0000
2020-01-04;04:00;276.91;92.34;973.18;2.07;39.74;0.000131;0.000000;0.000000;0.0000
2020-01-04;05:00;277.01;91.48;973.10;1.96;39.74;0.000223;0.000000;0.000000;0.0000
2020-01-04;06:00;277.13;90.52;973.25;1.90;39.20;0.000518;0.000000;0.000000;0.0000
2020-01-04;07:00;277.39;89.41;973.33;1.92;38.23;0.000789;0.000000;0.000000;2.2836
2020-01-04;08:00;278.02;87.14;973.50;1.86;38.37;0.001020;0.000000;0.000000;28.6205
2020-01-04;09:00;279.61;83.30;973.48;1.61;40.81;0.001254;0.000000;0.000000;98.5732
2020-01-04;10:00;281.96;75.52;973.49;1.61;24.05;0.001271;0.000000;0.000000;251.2180
2020-01-04;11:00;284.02;68.64;973.14;2.18;340.72;0.001918;0.000000;0.000000;365.9993
2020-01-04;12:00;284.95;66.06;972.36;2.60;322.51;0.000937;0.000000;0.000000;396.5663
2020-01-04;13:00;285.10;66.00;971.57;2.83;313.93;0.001119;0.000000;0.000000;353.1805
2020-01-04;14:00;284.77;68.10;971.21;2.90;316.57;0.000472;0.000000;0.000000;272.8869
2020-01-04;15:00;283.45;78.40;971.09;2.19;318.00;0.000526;0.000000;0.000000;134.1378
2020-01-04;16:00;280.42;88.35;971.35;2.58;326.80;0.000359;0.000000;0.000000;19.9713
2020-01-04;17:00;279.01;93.33;971.70;2.73;339.45;0.000093;0.000000;0.000000;0.0000
2020-01-04;18:00;278.57;94.35;971.58;2.41;351.43;0.000049;0.000000;0.000000;0.0000
2020-01-04;19:00;278.02;96.25;971.76;2.46;1.16;0.000019;0.000000;0.000000;0.0000
2020-01-04;20:00;277.53;97.51;971.96;2.60;7.14;0.000008;0.000000;0.000000;0.0000
2020-01-04;21:00;277.31;96.88;971.85;2.62;10.57;0.000004;0.000000;0.000000;0.0000
2020-01-04;22:00;276.47;98.88;971.73;2.88;11.09;0.000002;0.000000;0.000000;0.0000
2020-01-04;23:00;276.08;97.19;971.48;3.08;11.80;0.000001;0.000000;0.000000;0.0000
2020-01-04;24:00;275.99;92.90;971.17;3.17;14.27;0.000001;0.000000;0.000000;0.0000
2020-01-05;01:00;276.10;87.23;971.03;3.17;19.13;0.000000;0.000000;0.000000;0.0000
2020-01-05;02:00;276.28;81.30;971.04;3.13;20.48;0.000000;0.000000;0.000000;0.0000
2020-01-05;03:00;276.48;76.95;970.89;3.09;20.03;0.000000;0.000000;0.000000;0.0000
2020-01-05;04:00;276.22;76.56;970.87;3.20;22.04;0.000002;0.000000;0.000000;0.0000
2020-01-05;05:00;275.61;79.65;971.14;3.43;29.01;0.000075;0.000000;0.000000;0.0000
2020-01-05;06:00;275.22;85.48;971.55;3.63;37.35;0.000918;0.000000;0.000000;0.0000
2020-01-05;07:00;275.29;91.96;972.30;3.88;44.83;0.002363;0.000000;0.000000;5.9784
2020-01-05;08:00;277.88;87.36;973.34;4.08;49.44;0.001987;0.000000;0.000000;109.5288
2020-01-05;09:00;281.09;78.03;974.41;4.83;51.67;0.001044;0.000000;0.000000;251.8876
2020-01-05;10:00;282.94;67.55;975.13;5.58;52.44;0.000287;0.000000;0.000000;364.3638
2020-01-05;11:00;283.95;55.73;975.37;6.57;54.04;0.000095;0.000000;0.000000;430.5671
2020-01-05;12:00;284.02;48.64;975.25;6.80;49.62;0.000024;0.000000;0.000000;443.3273
2020-01-05;13:00;283.60;46.71;975.22;6.52;44.53;0.000005;0.000000;0.000000;396.5797
2020-01-05;14:00;282.73;47.90;975.55;6.06;41.28;0.000003;0.000000;0.000000;298.0711
2020-01-05;15:00;280.98;56.62;976.10;4.75;39.97;0.000004;0.000000;0.000000;159.9928
2020-01-05;16:00;277.56;69.17;976.59;4.10;41.58;0.000003;0.000000;0.000000;25.0605
2020-01-05;17:00;275.75;70.66;977.08;4.32;45.87;0.000001;0.000000;0.000000;0.0000
2020-01-05;18:00;274.99;69.88;977.55;4.43;50.46;0.000000;0.000000;0.000000;0.0000
2020-01-05;19:00;274.38;69.38;977.92;4.45;52.56;0.000000;0.000000;0.000000;0.0000
2020-01-05;20:00;273.90;68.66;978.13;4.41;52.07;0.000000;0.000000;0.000000;0.0000
2020-01-05;21:00;273.48;68.21;978.33;4.35;49.89;0.000000;0.000000;0.000000;0.0000
2020-01-05;22:00;273.13;68.40;978.55;4.40;46.96;0.000000;0.000000;0.000000;0.0000
2020-01-05;23:00;272.82;69.21;978.56;4.34;44.56;0.000000;0.000000;0.000000;0.0000
2020-01-05;24:00;272.52;69.89;978.38;4.16;42.38;0.000000;0.000000;0.000000;0.0000
2020-01-06;01:00;272.33;70.35;978.31;4.11;42.10;0.000000;0.000000;0.000000;0.0000
2020-01-06;02:00;272.20;70.56;978.22;4.03;42.82;0.000000;0.000000;0.000000;0.0000
2020-01-06;03:00;272.10;70.50;977.94;3.94;43.04;0.000000;0.000000;0.000000;0.0000
2020-01-06;04:00;271.94;70.87;977.76;3.98;42.52;0.000000;0.000000;0.000000;0.0000
2020-01-06;05:00;271.77;71.58;977.63;4.16;42.14;0.000000;0.000000;0.000000;0.0000
2020-01-06;06:00;271.68;72.04;977.63;4.29;41.66;0.000000;0.000000;0.000000;0.0000
2020-01-06;07:00;271.69;72.48;977.65;4.35;41.28;0.000000;0.000000;0.000000;7.1193
2020-01-06;08:00;273.75;71.30;977.66;4.25;40.78;0.000000;0.000000;0.000000;119.3635
2020-01-06;09:00;276.37;59.07;977.64;5.14;38.37;0.000000;0.000000;0.000000;266.6618
2020-01-06;10:00;278.12;50.34;977.54;5.60;40.80;0.000000;0.000000;0.000000;379.9098
2020-01-06;11:00;279.58;44.34;977.22;5.46;41.93;0.000000;0.000000;0.000000;443.9203
2020-01-06;12:00;280.58;40.53;976.57;5.06;39.92;0.000000;0.000000;0.000000;451.7486
2020-01-06;13:00;281.06;38.95;976.00;4.58;37.36;0.000000;0.000000;0.000000;402.6352
2020-01-06;14:00;280.93;41.15;975.69;3.88;35.50;0.000000;0.000000;0.000000;302.1316
2020-01-06;15:00;279.50;59.41;975.59;2.58;34.19;0.000000;0.000000;0.000000;162.2304
2020-01-06;16:00;276.61;61.32;975.70;2.60;37.81;0.000000;0.000000;0.000000;25.6640
2020-01-06;17:00;275.12;61.72;975.85;2.74;46.90;0.000000;0.000000;0.000000;0.0000
2020-01-06;18:00;274.42;62.97;975.91;2.74;58.02;0.000000;0.000000;0.000000;0.0000
2020-01-06;19:00;273.93;64.26;975.87;2.65;67.47;0.000000;0.000000;0.000000;0.0000
2020-01-06;20:00;273.70;64.75;975.70;2.53;72.45;0.000000;0.000000;0.000000;0.0000
2020-01-06;21:00;273.62;64.68;975.57;2.44;73.19;0.000000;0.000000;0.000000;0.0000
2020-01-06;22:00;273.52;64.74;975.50;2.38;71.63;0.000000;0.000000;0.000000;0.0000
2020-01-06;23:00;273.43;64.61;975.43;2.35;70.08;0.000000;0.000000;0.000000;0.0000
2020-01-06;24:00;273.48;63.59;975.24;2.29;69.93;0.000000;0.000000;0.000000;0.0000
2020-01-07;01:00;273.68;61.61;975.13;2.18;71.54;0.000000;0.000000;0.000000;0.0000
2020-01-07;02:00;274.04;59.09;974.95;2.04;74.41;0.000000;0.000000;0.000000;0.0000
2020-01-07;03:00;274.27;57.52;974.58;1.90;76.68;0.000000;0.000000;0.000000;0.0000
2020-01-07;04:00;274.54;56.19;974.30;1.77;81.05;0.000000;0.000000;0.000000;0.0000
2020-01-07;05:00;274.82;55.12;974.21;1.61;85.62;0.000000;0.000000;0.000000;0.0000
2020-01-07;06:00;274.95;54.65;974.33;1.50;89.42;0.000000;0.000000;0.000000;0.0000
2020-01-07;07:00;275.04;54.62;974.50;1.51;96.28;0.000000;0.000000;0.000000;7.2960
2020-01-07;08:00;276.13;62.38;974.74;1.60;107.56;0.000000;0.000000;0.000000;118.3313
2020-01-07;09:00;278.71;62.07;974.95;1.60;119.66;0.000000;0.000000;0.000000;264.0624
2020-01-07;10:00;280.27;48.68;975.12;1.67;140.32;0.000000;0.000000;0.000000;376.6145
2020-01-07;11:00;281.55;45.08;974.91;1.29;173.45;0.000000;0.000000;0.000000;439.4800
2020-01-07;12:00;282.27;43.10;974.31;0.94;200.19;0.000000;0.000000;0.000000;409.2742
2020-01-07;13:00;282.14;44.60;973.72;0.55;226.10;0.000000;0.000000;0.000000;284.2739
2020-01-07;14:00;281.52;50.87;973.37;0.23;256.53;0.000000;0.000000;0.000000;167.0248
2020-01-07;15:00;280.53;54.74;973.11;0.09;329.21;0.000000;0.000000;0.000000;76.1775
2020-01-07;16:00;279.66;52.05;973.02;0.38;42.16;0.000000;0.000000;0.000000;14.4282
2020-01-07;17:00;278.94;53.45;973.01;0.76;63.88;0.000000;0.000000;0.000000;0.0000
2020-01-07;18:00;278.32;56.64;973.04;1.19;81.18;0.000000;0.000000;0.000000;0.0000
2020-01-07;19:00;277.85;59.90;973.10;1.64;89.67;0.000000;0.000000;0.000000;0.0000
2020-01-07;20:00;276.86;64.68;973.21;2.05;88.09;0.000000;0.000093;0.000000;0.0000
2020-01-07;21:00;275.96;69.19;973.47;2.51;82.97;0.000005;0.000181;0.000000;0.0000
2020-01-07;22:00;275.75;73.02;973.65;2.67;80.62;0.000090;0.000015;0.000000;0.0000
2020-01-07;23:00;275.71;76.80;973.83;2.74;75.51;0.000086;0.000080;0.000000;0.0000
2020-01-07;24:00;275.51;82.51;973.78;2.92;72.78;0.000139;0.000052;0.000000;0.0000
2020-01-08;01:00;275.44;86.02;973.78;3.06;70.30;0.000070;0.000023;0.000000;0.0000
2020-01-08;02:00;275.32;88.35;973.84;3.10;67.35;0.000026;0.000009;0.000000;0.0000
2020-01-08;03:00;275.24;89.64;973.88;3.12;65.47;0.000003;0.000004;0.000000;0.0000
2020-01-08;04:00;275.12;90.23;974.04;3.12;63.37;0.000000;0.000001;0.000000;0.0000
2020-01-08;05:00;274.54;92.33;974.26;3.17;61.00;0.000000;0.000000;0.000000;0.0000
2020-01-08;06:00;273.92;94.42;974.74;3.24;58.64;0.000000;0.000000;0.000000;0.0000
2020-01-08;07:00;273.72;94.08;975.17;3.24;57.60;0.000000;0.000000;0.000000;7.3479
2020-01-08;08:00;275.95;85.47;975.77;2.99;58.66;0.000000;0.000000;0.000000;117.1503
2020-01-08;09:00;279.25;73.19;976.35;3.07;59.55;0.000000;0.000000;0.000000;262.2585
2020-01-08;10:00;281.35;61.66;976.87;3.08;65.44;0.000000;0.000000;0.000000;375.0585
2020-01-08;11:00;283.21;52.07;977.02;2.50;75.05;0.000000;0.000000;0.000000;438.4136
2020-01-08;12:00;284.36;45.91;976.87;1.22;77.23;0.000000;0.000000;0.000000;445.9444
2020-01-08;13:00;284.92;43.78;976.63;0.32;2.08;0.000000;0.000000;0.000000;396.8460
2020-01-08;14:00;284.75;46.65;976.64;0.79;301.64;0.000000;0.000000;0.000000;297.3931
2020-01-08;15:00;283.33;63.95;976.83;0.99;302.37;0.000000;0.000000;0.000000;159.8544
2020-01-08;16:00;281.33;60.90;977.08;1.14;320.20;0.000000;0.000000;0.000000;25.9409
2020-01-08;17:00;280.38;59.99;977.51;1.16;358.63;0.000000;0.000000;0.000000;0.0000
2020-01-08;18:00;279.35;63.53;977.78;1.41;39.41;0.000000;0.000000;0.000000;0.0000
2020-01-08;19:00;278.18;67.90;978.03;1.86;64.96;0.000000;0.000000;0.000000;0.0000
2020-01-08;20:00;277.19;71.86;978.19;2.18;79.96;0.000000;0.000000;0.000000;0.0000
2020-01-08;21:00;276.63;74.22;978.23;2.29;88.21;0.000000;0.000000;0.000000;0.0000
2020-01-08;22:00;276.52;74.40;978.25;2.17;93.17;0.000000;0.000000;0.000000;0.0000
2020-01-08;23:00;276.67;72.87;978.21;1.95;95.98;0.000000;0.000000;0.000000;0.0000
2020-01-08;24:00;276.98;70.35;978.07;1.64;101.13;0.000000;0.000000;0.000000;0.0000
2020-01-09;01:00;277.48;67.25;978.07;1.40;109.26;0.000000;0.000000;0.000000;0.0000
2020-01-09;02:00;277.51;66.76;977.97;1.24;113.65;0.000000;0.000000;0.000000;0.0000
2020-01-09;03:00;277.53;66.69;977.62;1.10;109.04;0.000000;0.000000;0.000000;0.0000
2020-01-09;04:00;277.28;68.06;977.45;1.18;98.52;0.000000;0.000000;0.000000;0.0000
2020-01-09;05:00;276.61;71.26;977.39;1.44;90.88;0.000000;0.000000;0.000000;0.0000
2020-01-09;06:00;276.13;73.36;977.41;1.68;90.55;0.000000;0.000000;0.000000;0.0000
2020-01-09;07:00;276.03;73.26;977.34;1.81;92.90;0.000000;0.000000;0.000000;8.0130
2020-01-09;08:00;277.12;74.12;977.45;1.74;93.40;0.000000;0.000000;0.000000;120.5357
2020-01-09;09:00;279.88;70.69;977.66;1.46;94.38;0.000000;0.000000;0.000000;267.1557
2020-01-09;10:00;281.64;57.90;977.75;0.70;82.44;0.000000;0.000000;0.000000;381.0238
2020-01-09;11:00;283.13;51.35;977.19;0.86;294.97;0.000000;0.000000;0.000000;445.3465
2020-01-09;12:00;284.07;48.12;976.56;1.70;291.70;0.000000;0.000000;0.000000;453.4170
2020-01-09;13:00;284.33;47.89;975.92;1.95;294.71;0.000000;0.000000;0.000000;404.3795
2020-01-09;14:00;284.01;50.74;975.68;1.83;297.44;0.000000;0.000000;0.000000;303.7783
2020-01-09;15:00;282.74;64.18;975.52;1.37;297.72;0.000000;0.000000;0.000000;164.4765
2020-01-09;16:00;280.86;60.69;975.46;1.29;295.64;0.000000;0.000000;0.000000;27.5702
2020-01-09;17:00;280.39;57.92;975.63;1.08;301.51;0.000000;0.000000;0.000000;0.0000
2020-01-09;18:00;279.99;59.05;975.83;0.82;316.38;0.000000;0.000000;0.000000;0.0000
2020-01-09;19:00;279.55;60.71;975.97;0.62;341.26;0.000000;0.000000;0.000000;0.0000
2020-01-09;20:00;279.23;62.01;976.12;0.57;15.03;0.000000;0.000000;0.000000;0.0000
2020-01-09;21:00;278.58;64.57;976.17;0.71;39.95;0.000000;0.000000;0.000000;0.0000
2020-01-09;22:00;277.63;68.77;976.07;0.85;54.36;0.000000;0.000000;0.000000;0.0000
2020-01-09;23:00;277.18;70.74;975.77;0.93;63.13;0.000000;0.000000;0.000000;0.0000
2020-01-09;24:00;276.90;72.01;975.32;0.98;65.39;0.000000;0.000000;0.000000;0.0000
2020-01-10;01:00;276.70;72.92;975.09;1.06;66.18;0.000000;0.000000;0.000000;0.0000
2020-01-10;02:00;276.60;73.45;974.92;1.10;64.62;0.000000;0.000000;0.000000;0.0000
2020-01-10;03:00;276.74;72.90;974.62;1.06;59.63;0.000000;0.000000;0.000000;0.0000
2020-01-10;04:00;276.80;73.07;974.44;1.09;55.93;0.000000;0.000000;0.000000;0.0000
2020-01-10;05:00;276.68;74.28;974.39;1.15;58.27;0.000000;0.000000;0.000000;0.0000
2020-01-10;06:00;276.62;75.37;974.50;1.16;64.20;0.000001;0.000000;0.000000;0.0000
2020-01-10;07:00;276.58;76.81;974.47;1.19;69.68;0.000010;0.000000;0.000000;8.1847
2020-01-10;08:00;277.52;77.14;974.55;1.26;70.31;0.000056;0.000000;0.000000;118.9102
2020-01-10;09:00;279.97;74.58;974.67;1.26;66.74;0.000206;0.000000;0.000000;263.0518
2020-01-10;10:00;281.91;63.87;974.74;0.90;40.62;0.000396;0.000000;0.000000;373.4860
2020-01-10;11:00;283.49;57.46;974.37;0.98;325.92;0.000753;0.000000;0.000000;435.5931
2020-01-10;12:00;284.43;55.09;973.70;1.54;310.73;0.000885;0.000000;0.000000;441.4507
2020-01-10;13:00;284.84;55.66;973.28;1.74;309.38;0.000989;0.000000;0.000000;391.8662
2020-01-10;14:00;284.68;58.98;973.12;1.69;309.66;0.000779;0.000000;0.000000;293.3890
2020-01-10;15:00;283.48;71.75;972.98;1.31;309.49;0.000529;0.000000;0.000000;158.3522
2020-01-10;16:00;281.63;70.43;972.98;1.46;312.02;0.000363;0.000000;0.000000;26.7767
2020-01-10;17:00;280.63;72.66;973.22;1.36;324.20;0.000237;0.000000;0.000000;0.0000
2020-01-10;18:00;280.08;74.84;973.51;1.19;345.38;0.000150;0.000000;0.000000;0.0000
2020-01-10;19:00;279.80;74.62;973.69;1.15;9.15;0.000099;0.000000;0.000000;0.0000
2020-01-10;20:00;279.06;75.68;973.89;1.25;26.15;0.000069;0.000000;0.000000;0.0000
2020-01-10;21:00;278.46;75.22;974.24;1.50;35.04;0.000064;0.000000;0.000000;0.0000
2020-01-10;22:00;278.00;73.53;974.42;1.85;38.41;0.000084;0.000000;0.000000;0.0000
2020-01-10;23:00;277.39;72.52;974.32;2.21;42.63;0.000160;0.000000;0.000000;0.0000
2020-01-10;24:00;276.86;71.31;974.09;2.44;47.01;0.000246;0.000000;0.000000;0.0000
2020-01-11;01:00;276.39;70.20;974.07;2.63;51.04;0.000137;0.000000;0.000000;0.0000
2020-01-11;02:00;275.97;69.71;974.11;2.75;54.24;0.000034;0.000000;0.000000;0.0000
2020-01-11;03:00;275.61;70.09;973.88;2.82;56.50;0.000007;0.000000;0.000000;0.0000
2020-01-11;04:00;275.09;73.40;973.71;2.96;57.99;0.000023;0.000000;0.000000;0.0000
2020-01-11;05:00;274.60;79.40;973.79;3.12;60.75;0.000001;0.000095;0.000000;0.0000
2020-01-11;06:00;274.25;86.56;974.01;3.19;64.17;0.000001;0.000090;0.000000;0.0000
2020-01-11;07:00;274.08;92.23;974.08;3.19;66.54;0.000001;0.000110;0.000000;8.7390
2020-01-11;08:00;276.36;87.32;974.17;2.77;67.91;0.000001;0.000102;0.000000;120.8614
2020-01-11;09:00;279.44;76.51;974.35;3.15;68.68;0.000002;0.000024;0.000000;265.1374
2020-01-11;10:00;281.62;67.49;974.64;2.33;80.32;0.000005;0.000000;0.000000;378.0515
2020-01-11;11:00;283.49;57.96;974.43;0.99;145.83;0.000002;0.000000;0.000000;441.4844
2020-01-11;12:00;284.37;52.97;973.86;1.06;223.40;0.000002;0.000000;0.000000;448.7735
2020-01-11;13:00;284.55;53.18;973.33;1.07;259.90;0.000003;0.000000;0.000000;399.4541
2020-01-11;14:00;284.28;55.76;973.11;0.95;292.26;0.000006;0.000000;0.000000;299.3612
2020-01-11;15:00;283.17;67.53;973.04;0.68;317.77;0.000013;0.000000;0.000000;161.8060
2020-01-11;16:00;280.98;69.87;973.11;0.97;347.80;0.000031;0.000000;0.000000;27.8503
2020-01-11;17:00;279.60;72.45;973.35;1.49;20.36;0.000402;0.000000;0.000000;0.0000
2020-01-11;18:00;278.27;77.93;973.72;1.92;40.99;0.000548;0.000881;0.000000;0.0000
2020-01-11;19:00;277.14;82.53;974.04;2.35;53.78;0.000146;0.001473;0.000000;0.0000
2020-01-11;20:00;276.14;86.76;974.27;2.72;62.44;0.001549;0.000000;0.000000;0.0000
2020-01-11;21:00;275.51;89.73;974.37;2.98;67.00;0.001464;0.000000;0.000000;0.0000
2020-01-11;22:00;275.17;92.62;974.40;3.17;69.67;0.001425;0.000000;0.000000;0.0000
2020-01-11;23:00;275.05;95.26;974.16;3.24;71.43;0.001241;0.000000;0.000000;0.0000
